txn_id,account_id,card_id,token_id,customer_id,merchant_id,descriptor,mcc,txn_type,billing_amount,billing_currency,txn_amount,txn_currency,fx_rate,auth_amount,auth_id,auth_code,auth_response_code,auth_timestamp_utc,txn_local_datetime,merchant_timezone,processing_date,posting_date,pos_entry_mode,card_present,channel,cof_type,eci,cavv_present,three_ds_status,three_ds_browser_ip,avs_result,cvv2_presence,cvv2_result,clearing_seq,clearing_count,arn,related_txn_id,fraud_reported_at,available_at
TXN-0000071,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00175,VOIDLINE MEDIA,5816,purchase,44.13,USD,44.13,USD,,44.13,AUT-00000071,AQM9XS,00,2026-01-08T15:28:00Z,2026-01-08 10:28:00,America/New_York,2026-01-09,2026-01-09,01,false,ecommerce,none,05,true,Y,,Y,1,M,1,1,74419146009000000000713,,,2026-01-09T06:00:00Z
TXN-0000072,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00175,VOIDLINE MEDIA,5816,purchase,26.96,USD,26.96,USD,,26.96,AUT-00000072,TH42BL,00,2026-05-01T14:44:00Z,2026-05-01 10:44:00,America/New_York,2026-05-02,2026-05-02,01,false,ecommerce,none,07,false,,,Y,1,M,1,1,74419146122000000000723,,,2026-05-02T06:00:00Z
TXN-0000073,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00186,RIDEHOP,4121,purchase,28.14,USD,28.14,USD,,28.14,AUT-00000073,3ESE4C,00,2025-10-01T16:27:00Z,2025-10-01 10:27:00,America/Denver,2025-10-02,2025-10-02,10,false,in_store,none,,,,,,,,1,1,74417335275000000000737,,,2025-10-02T06:00:00Z
TXN-0000074,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00186,RIDEHOP,4121,purchase,13.27,USD,13.27,USD,,13.27,AUT-00000074,QU2VC1,00,2026-01-10T19:46:00Z,2026-01-10 12:46:00,America/Denver,2026-01-11,2026-01-11,10,false,in_store,none,,,,,,,,1,1,74417336011000000000742,,,2026-01-11T06:00:00Z
TXN-0000075,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00186,RIDEHOP,4121,purchase,43.62,USD,43.62,USD,,43.62,AUT-00000075,RG5B8P,00,2026-09-27T22:25:00Z,2026-09-27 16:25:00,America/Denver,2026-09-30,2026-09-30,10,false,in_store,none,,,,,,,,1,1,74417336273000000000752,,,2026-09-30T06:00:00Z
TXN-0000076,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00187,BLUECREST AIRWAYS,4511,purchase,568.17,USD,568.17,USD,,568.17,AUT-00000076,CMDJTU,00,2025-11-29T03:56:00Z,2025-11-28 19:56:00,America/Los_Angeles,2025-11-29,2025-11-29,01,false,ecommerce,none,07,false,,,Y,1,M,1,1,74412015333000000000763,,,2025-11-29T06:00:00Z
TXN-0000077,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00205,GIFTLANE CARDS,5947,purchase,104.36,USD,104.36,USD,,104.36,AUT-00000077,B38R32,00,2026-03-28T15:14:00Z,2026-03-28 10:14:00,America/Chicago,2026-03-30,2026-03-30,01,false,ecommerce,none,07,false,,,Y,1,M,1,1,74416906089000000000773,,,2026-03-30T06:00:00Z
TXN-0000078,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000078,R7M7QN,00,2025-10-24T09:15:00Z,2025-10-24 03:15:00,America/Denver,2025-10-25,2025-10-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414175298000000000782,,,2025-10-25T06:00:00Z
TXN-0000079,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000079,3BGNYQ,00,2025-11-24T10:15:00Z,2025-11-24 03:15:00,America/Denver,2025-11-25,2025-11-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414175329000000000793,,,2025-11-25T06:00:00Z
TXN-0000080,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000080,782RLE,00,2025-12-24T10:15:00Z,2025-12-24 03:15:00,America/Denver,2025-12-25,2025-12-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414175359000000000804,,,2025-12-25T06:00:00Z
TXN-0000081,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000081,2XWHJ8,00,2026-01-24T10:15:00Z,2026-01-24 03:15:00,America/Denver,2026-01-26,2026-01-26,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176026000000000813,,,2026-01-26T06:00:00Z
TXN-0000082,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000082,Z6212V,00,2026-02-24T10:15:00Z,2026-02-24 03:15:00,America/Denver,2026-02-25,2026-02-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176056000000000824,,,2026-02-25T06:00:00Z
TXN-0000083,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000083,SRGF4D,00,2026-03-24T09:15:00Z,2026-03-24 03:15:00,America/Denver,2026-03-25,2026-03-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176084000000000838,,,2026-03-25T06:00:00Z
TXN-0000084,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000084,73Q9GA,00,2026-04-24T09:15:00Z,2026-04-24 03:15:00,America/Denver,2026-04-25,2026-04-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176115000000000849,,,2026-04-25T06:00:00Z
TXN-0000085,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000085,46GGWX,00,2026-05-24T09:15:00Z,2026-05-24 03:15:00,America/Denver,2026-05-26,2026-05-26,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176146000000000859,,,2026-05-26T06:00:00Z
TXN-0000086,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000086,7GPLLX,00,2026-06-24T09:15:00Z,2026-06-24 03:15:00,America/Denver,2026-06-25,2026-06-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176176000000000860,,,2026-06-25T06:00:00Z
TXN-0000087,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000087,6M9XZW,00,2026-07-24T09:15:00Z,2026-07-24 03:15:00,America/Denver,2026-07-26,2026-07-26,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176207000000000871,,,2026-07-26T06:00:00Z
TXN-0000088,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000088,SVMUTH,00,2026-08-24T09:15:00Z,2026-08-24 03:15:00,America/Denver,2026-08-25,2026-08-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176237000000000883,,,2026-08-25T06:00:00Z
TXN-0000089,ACC-CR-00002,CRD-000002,,CUS-00002,MER-00154,PEAKFORM FITNESS CO,7997,purchase,39.00,USD,39.00,USD,,39.00,AUT-00000089,YR39WN,00,2026-09-24T09:15:00Z,2026-09-24 03:15:00,America/Denver,2026-09-25,2026-09-25,10,false,recurring,mit_recurring,07,,,,,,,1,1,74414176268000000000893,,,2026-09-25T06:00:00Z
TXN-0000090,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,14.71,USD,14.71,USD,,14.71,AUT-00000090,8Z1P95,00,2025-10-21T15:07:00Z,2025-10-21 10:07:00,America/Chicago,2025-10-22,2025-10-22,05,true,in_store,none,,,,,,,,1,1,74414175295000000000900,,,2025-10-22T06:00:00Z
TXN-0000091,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,103.62,USD,103.62,USD,,103.62,AUT-00000091,PZEGNX,00,2025-11-04T14:44:00Z,2025-11-04 08:44:00,America/Chicago,2025-11-05,2025-11-05,05,true,in_store,none,,,,,,,,1,1,74414175309000000000912,,,2025-11-05T06:00:00Z
TXN-0000092,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00022,GREENBASKET MARKET IL,5411,purchase,71.42,USD,71.42,USD,,71.42,AUT-00000092,WW9S8R,00,2025-12-13T21:11:00Z,2025-12-13 15:11:00,America/Chicago,2025-12-14,2025-12-14,05,true,in_store,none,,,,,,,,1,1,74417335348000000000920,,,2025-12-14T06:00:00Z
TXN-0000093,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00023,HEARTHSIDE GROCERS IL,5411,purchase,59.79,USD,59.79,USD,,59.79,AUT-00000093,ZPN68N,00,2026-01-17T18:38:00Z,2026-01-17 12:38:00,America/Chicago,2026-01-18,2026-01-18,07,true,in_store,none,,,,,,,,1,1,74416906018000000000936,,,2026-01-18T06:00:00Z
TXN-0000094,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,76.25,USD,76.25,USD,,76.25,AUT-00000094,N5K0GS,00,2026-02-02T18:23:00Z,2026-02-02 12:23:00,America/Chicago,2026-02-03,2026-02-03,05,true,in_store,none,,,,,,,,1,1,74414176034000000000946,,,2026-02-03T06:00:00Z
TXN-0000095,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,116.46,USD,116.46,USD,,116.46,AUT-00000095,VRND3V,00,2026-03-05T22:19:00Z,2026-03-05 16:19:00,America/Chicago,2026-03-06,2026-03-06,07,true,in_store,none,,,,,,,,1,1,74414176065000000000955,,,2026-03-06T06:00:00Z
TXN-0000096,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00022,GREENBASKET MARKET IL,5411,purchase,146.41,USD,146.41,USD,,146.41,AUT-00000096,ZK5LW9,00,2026-04-05T17:38:00Z,2026-04-05 12:38:00,America/Chicago,2026-04-08,2026-04-08,05,true,in_store,none,,,,,,,,1,1,74417336098000000000961,,,2026-04-08T06:00:00Z
TXN-0000097,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00023,HEARTHSIDE GROCERS IL,5411,purchase,110.26,USD,110.26,USD,,110.26,AUT-00000097,7UCSMP,00,2026-06-12T00:34:00Z,2026-06-11 19:34:00,America/Chicago,2026-06-12,2026-06-12,05,true,in_store,none,,,,,,,,1,1,74416906163000000000970,,,2026-06-12T06:00:00Z
TXN-0000098,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,29.28,USD,29.28,USD,,29.28,AUT-00000098,6W4T36,00,2026-08-27T17:29:00Z,2026-08-27 12:29:00,America/Chicago,2026-08-28,2026-08-28,07,true,in_store,none,,,,,,,,1,1,74414176240000000000987,,,2026-08-28T06:00:00Z
TXN-0000099,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,14.39,USD,14.39,USD,,14.39,AUT-00000099,6DB586,00,2026-09-14T12:44:00Z,2026-09-14 07:44:00,America/Chicago,2026-09-15,2026-09-15,07,true,in_store,none,,,,,,,,1,1,74414176258000000000994,,,2026-09-15T06:00:00Z
TXN-0000100,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00024,FIELDSTONE FOODS # IL,5411,purchase,93.01,USD,93.01,USD,,93.01,AUT-00000100,0FGCUX,00,2026-10-14T12:58:00Z,2026-10-14 07:58:00,America/Chicago,2026-10-15,2026-10-15,07,true,in_store,none,,,,,,,,1,1,74414176288000000001004,,,2026-10-15T06:00:00Z
TXN-0000101,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00060,SALTBOX DINER IL,5812,purchase,109.58,USD,109.58,USD,,109.58,AUT-00000101,UH4MF2,00,2025-10-24T12:17:00Z,2025-10-24 07:17:00,America/Chicago,2025-10-27,2025-10-27,05,true,in_store,none,,,,,,,,1,1,74419145300000000001016,,,2025-10-27T06:00:00Z
TXN-0000102,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00059,LANTERN ROW KITCHE IL,5812,purchase,33.97,USD,33.97,USD,,33.97,AUT-00000102,0Z5G3F,00,2025-11-08T20:05:00Z,2025-11-08 14:05:00,America/Chicago,2025-11-11,2025-11-11,01,true,in_store,none,,,,,,,,1,1,74417335315000000001026,,,2025-11-11T06:00:00Z
TXN-0000103,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00060,SALTBOX DINER IL,5812,purchase,23.98,USD,23.98,USD,,23.98,AUT-00000103,DBFDHF,00,2026-03-06T21:14:00Z,2026-03-06 15:14:00,America/Chicago,2026-03-08,2026-03-08,05,true,in_store,none,,,,,,,,1,1,74419146067000000001033,,,2026-03-08T06:00:00Z
TXN-0000104,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00060,SALTBOX DINER IL,5812,purchase,81.53,USD,81.53,USD,,81.53,AUT-00000104,XBJF2S,00,2026-05-14T00:35:00Z,2026-05-13 19:35:00,America/Chicago,2026-05-14,2026-05-14,07,true,in_store,none,,,,,,,,1,1,74419146134000000001040,,,2026-05-14T06:00:00Z
TXN-0000105,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00060,SALTBOX DINER IL,5812,purchase,118.27,USD,118.27,USD,,118.27,AUT-00000105,UJR811,00,2026-08-22T18:22:00Z,2026-08-22 13:22:00,America/Chicago,2026-08-24,2026-08-24,90,true,in_store,none,,,,,,,,1,1,74419146236000000001054,,,2026-08-24T06:00:00Z
TXN-0000106,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00059,LANTERN ROW KITCHE IL,5812,purchase,108.60,USD,108.60,USD,,108.60,AUT-00000106,20CQ7W,00,2026-09-06T19:09:00Z,2026-09-06 14:09:00,America/Chicago,2026-09-08,2026-09-08,05,true,in_store,none,,,,,,,,1,1,74417336251000000001061,,,2026-09-08T06:00:00Z
TXN-0000107,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00088,TACOLOCO EXPRESS IL,5814,purchase,9.43,USD,9.43,USD,,9.43,AUT-00000107,QDB1PT,00,2025-11-15T15:10:00Z,2025-11-15 09:10:00,America/Chicago,2025-11-16,2025-11-16,07,true,in_store,none,,,,,,,,1,1,74419145320000000001079,,,2025-11-16T06:00:00Z
TXN-0000108,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00087,BRISK BURGER IL,5814,purchase,11.04,USD,11.04,USD,,11.04,AUT-00000108,G1ALHN,00,2026-09-16T16:40:00Z,2026-09-16 11:40:00,America/Chicago,2026-09-17,2026-09-17,05,true,in_store,none,,,,,,,,1,1,74419146260000000001087,,,2026-09-17T06:00:00Z
TXN-0000109,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00111,PINEGROVE FUEL #13 IL,5542,purchase,69.01,USD,69.01,USD,,69.01,AUT-00000109,CY1JAW,00,2025-12-08T16:43:00Z,2025-12-08 10:43:00,America/Chicago,2025-12-09,2025-12-09,07,true,in_store,none,,,,,,,,1,1,74412015343000000001090,,,2025-12-09T06:00:00Z
TXN-0000110,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00111,PINEGROVE FUEL #13 IL,5542,purchase,40.04,USD,40.04,USD,,40.04,AUT-00000110,2L2RYS,00,2026-05-10T23:19:00Z,2026-05-10 18:19:00,America/Chicago,2026-05-13,2026-05-13,07,true,in_store,none,,,,,,,,1,1,74412016133000000001100,,,2026-05-13T06:00:00Z
TXN-0000111,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00112,NORTHSTAR GAS #33 IL,5542,purchase,68.67,USD,68.67,USD,,68.67,AUT-00000111,33JV1E,00,2026-07-19T15:08:00Z,2026-07-19 10:08:00,America/Chicago,2026-07-20,2026-07-20,05,true,in_store,none,,,,,,,,1,1,74415226201000000001117,,,2026-07-20T06:00:00Z
TXN-0000112,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00111,PINEGROVE FUEL #13 IL,5542,purchase,53.89,USD,53.89,USD,,53.89,AUT-00000112,HTTEY3,00,2026-08-08T15:53:00Z,2026-08-08 10:53:00,America/Chicago,2026-08-11,2026-08-11,07,true,in_store,none,,,,,,,,1,1,74412016223000000001127,,,2026-08-11T06:00:00Z
TXN-0000113,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00112,NORTHSTAR GAS #33 IL,5542,purchase,74.50,USD,74.50,USD,,74.50,AUT-00000113,SVMBXZ,00,2026-10-16T19:54:00Z,2026-10-16 14:54:00,America/Chicago,2026-10-17,2026-10-17,05,true,in_store,none,,,,,,,,1,1,74415226290000000001135,,,2026-10-17T06:00:00Z
TXN-0000114,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00128,WELLSPRING PHARMAC IL,5912,purchase,29.05,USD,29.05,USD,,29.05,AUT-00000114,DYC1NY,00,2026-01-03T17:25:00Z,2026-01-03 11:25:00,America/Chicago,2026-01-05,2026-01-05,07,true,in_store,none,,,,,,,,1,1,74419146005000000001145,,,2026-01-05T06:00:00Z
TXN-0000115,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00200,FOXGLOVE & FINCH IL,5311,purchase,68.45,USD,68.45,USD,,68.45,AUT-00000115,NSSY9E,00,2026-05-28T14:10:00Z,2026-05-28 09:10:00,America/Chicago,2026-05-29,2026-05-29,05,true,in_store,none,,,,,,,,1,1,74418086149000000001158,,,2026-05-29T06:00:00Z
TXN-0000116,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00157,CARTWHEEL GOODS,5999,purchase,37.46,USD,37.46,USD,,37.46,AUT-00000116,PP68UZ,00,2026-04-08T20:27:00Z,2026-04-08 16:27:00,America/New_York,2026-04-09,2026-04-09,01,false,ecommerce,none,07,false,,,Y,1,M,1,1,74416906099000000001167,,,2026-04-09T06:00:00Z
TXN-0000117,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00160,FERNTREE SUPPLY,5999,purchase,115.29,USD,115.29,USD,,115.29,AUT-00000117,UUWE44,00,2026-06-24T21:20:00Z,2026-06-24 17:20:00,America/New_York,2026-06-25,2026-06-25,01,false,ecommerce,none,05,true,Y,,Y,1,M,1,1,74415226176000000001175,,,2026-06-25T06:00:00Z
TXN-0000118,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00157,CARTWHEEL GOODS,5999,purchase,83.76,USD,83.76,USD,,83.76,AUT-00000118,A073VW,00,2026-09-24T00:57:00Z,2026-09-23 20:57:00,America/New_York,2026-09-24,2026-09-24,01,false,ecommerce,none,07,false,,,Y,1,M,1,1,74416906267000000001189,,,2026-09-24T06:00:00Z
TXN-0000119,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00165,LOOMHOUSE APPAREL,5651,purchase,148.28,USD,148.28,USD,,148.28,AUT-00000119,6C6BWR,00,2026-01-14T03:17:00Z,2026-01-13 20:17:00,America/Denver,2026-01-14,2026-01-14,01,false,ecommerce,none,07,false,,,Y,1,M,1,1,74413056014000000001190,,,2026-01-14T06:00:00Z
TXN-0000120,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00165,LOOMHOUSE APPAREL,5651,purchase,164.84,USD,164.84,USD,,164.84,AUT-00000120,A2GCU4,00,2026-05-15T22:52:00Z,2026-05-15 16:52:00,America/Denver,2026-05-16,2026-05-16,01,false,ecommerce,none,05,true,Y,,Y,1,M,1,1,74413056136000000001201,,,2026-05-16T06:00:00Z
TXN-0000121,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00186,RIDEHOP,4121,purchase,16.07,USD,16.07,USD,,16.07,AUT-00000121,P6FB54,00,2026-02-02T17:21:00Z,2026-02-02 10:21:00,America/Denver,2026-02-03,2026-02-03,10,false,in_store,none,,,,,,,,1,1,74417336034000000001214,,,2026-02-03T06:00:00Z
TXN-0000122,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00186,RIDEHOP,4121,purchase,23.68,USD,23.68,USD,,23.68,AUT-00000122,LHFJUB,00,2026-10-09T22:30:00Z,2026-10-09 16:30:00,America/Denver,2026-10-11,2026-10-11,10,false,in_store,none,,,,,,,,1,1,74417336284000000001229,,,2026-10-11T06:00:00Z
TXN-0000123,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00189,CEDARLINE INN,7011,purchase,377.74,USD,377.74,USD,,377.74,AUT-00000123,L4G7C6,00,2025-11-22T22:59:00Z,2025-11-22 15:59:00,America/Denver,2025-11-23,2025-11-23,07,true,in_store,none,,,,,,,,1,1,74418085327000000001238,,,2025-11-23T06:00:00Z
TXN-0000124,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00189,CEDARLINE INN,7011,purchase,484.58,USD,484.58,USD,,484.58,AUT-00000124,3QHLZ4,00,2026-01-02T19:48:00Z,2026-01-02 12:48:00,America/Denver,2026-01-04,2026-01-04,07,true,in_store,none,,,,,,,,1,1,74418086004000000001244,,,2026-01-04T06:00:00Z
TXN-0000125,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00187,BLUECREST AIRWAYS,4511,purchase,424.83,USD,424.83,USD,,424.83,AUT-00000125,9WZBPR,00,2026-05-07T03:09:00Z,2026-05-06 20:09:00,America/Los_Angeles,2026-05-07,2026-05-07,01,false,ecommerce,none,07,false,,,Y,1,M,1,1,74412016127000000001256,,,2026-05-07T06:00:00Z
TXN-0000126,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000126,1BHXZN,00,2025-10-07T10:15:00Z,2025-10-07 03:15:00,America/Los_Angeles,2025-10-08,2025-10-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413055281000000001263,,,2025-10-08T06:00:00Z
TXN-0000127,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000127,1RHA9R,00,2025-11-07T11:15:00Z,2025-11-07 03:15:00,America/Los_Angeles,2025-11-09,2025-11-09,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413055313000000001273,,,2025-11-09T06:00:00Z
TXN-0000128,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000128,LX1D5D,00,2025-12-07T11:15:00Z,2025-12-07 03:15:00,America/Los_Angeles,2025-12-10,2025-12-10,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413055344000000001284,,,2025-12-10T06:00:00Z
TXN-0000129,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000129,Y4Y47M,00,2026-01-07T11:15:00Z,2026-01-07 03:15:00,America/Los_Angeles,2026-01-08,2026-01-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056008000000001297,,,2026-01-08T06:00:00Z
TXN-0000130,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000130,2P3GWT,00,2026-02-07T11:15:00Z,2026-02-07 03:15:00,America/Los_Angeles,2026-02-08,2026-02-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056039000000001308,,,2026-02-08T06:00:00Z
TXN-0000131,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000131,58L1NQ,00,2026-03-07T11:15:00Z,2026-03-07 03:15:00,America/Los_Angeles,2026-03-08,2026-03-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056067000000001311,,,2026-03-08T06:00:00Z
TXN-0000132,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000132,QXED67,00,2026-04-07T10:15:00Z,2026-04-07 03:15:00,America/Los_Angeles,2026-04-08,2026-04-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056098000000001322,,,2026-04-08T06:00:00Z
TXN-0000133,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000133,4LGMGK,00,2026-05-07T10:15:00Z,2026-05-07 03:15:00,America/Los_Angeles,2026-05-08,2026-05-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056128000000001334,,,2026-05-08T06:00:00Z
TXN-0000134,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000134,U217FU,00,2026-06-07T10:15:00Z,2026-06-07 03:15:00,America/Los_Angeles,2026-06-08,2026-06-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056159000000001344,,,2026-06-08T06:00:00Z
TXN-0000135,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000135,9K239V,00,2026-07-07T10:15:00Z,2026-07-07 03:15:00,America/Los_Angeles,2026-07-08,2026-07-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056189000000001355,,,2026-07-08T06:00:00Z
TXN-0000136,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000136,16YBGD,00,2026-08-07T10:15:00Z,2026-08-07 03:15:00,America/Los_Angeles,2026-08-08,2026-08-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056220000000001364,,,2026-08-08T06:00:00Z
TXN-0000137,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000137,SZ7JFP,00,2026-09-07T10:15:00Z,2026-09-07 03:15:00,America/Los_Angeles,2026-09-08,2026-09-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056251000000001374,,,2026-09-08T06:00:00Z
TXN-0000138,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00181,SONORA AUDIO,4899,purchase,15.99,USD,15.99,USD,,15.99,AUT-00000138,MZ2HWU,00,2026-10-07T10:15:00Z,2026-10-07 03:15:00,America/Los_Angeles,2026-10-08,2026-10-08,10,false,recurring,mit_recurring,07,,,,,,,1,1,74413056281000000001386,,,2026-10-08T06:00:00Z
TXN-0000139,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00182,CRATEFUL,5968,purchase,59.95,USD,59.95,USD,,59.95,AUT-00000139,T9PVXE,00,2025-10-18T08:15:00Z,2025-10-18 03:15:00,America/Chicago,2025-10-20,2025-10-20,10,false,recurring,mit_recurring,07,,,,,,,1,1,74416905293000000001395,,,2025-10-20T06:00:00Z
TXN-0000140,ACC-CR-00003,CRD-000003,,CUS-00003,MER-00182,CRATEFUL,5968,purchase,59.95,USD,59.95,USD,,59.95,AUT-00000140,A8JQZT,00,2025-11-18T09:15:00Z,2025-11-18 03:15:00,America/Chicago,2025-11-19,2025-11-19,10,false,recurring,mit_recurring,07,,,,,,,1,1,74416905323000000001407,,,2025-11-19T06:00:00Z
